Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1470646800.0 10026.0 NA 103 217 0 NA NA 175 310 0 NA NA 487 1000 441 NA NA 925 1236 501 NA
1470646800.0 10224.0 NA 136 281 0 NA NA 203 384 0 NA NA 2235 3077 416 NA NA 6629 8973 427 NA
1470646800.0 10225.0 NA 142 282 0 NA NA 210 384 0 NA NA 2725 3303 446 NA NA 12146 18877 524 NA
1470646800.0 10626.0 85 77 152 0 NA 130 132 198 0 NA 10341 783 705 394 NA 11330 1077 812 421 NA
1470646800.0 108.0 50 73 192 NA NA 96 142 254 NA NA 3714 302 440 NA NA 3818 323 476 NA NA
1470646800.0 10824.0 97 NA NA NA NA 142 NA NA NA NA 13358 NA NA NA NA 14182 NA NA NA NA
1470646800.0 10825.0 96 NA NA NA NA 141 NA NA NA NA 6460 NA NA NA NA 6624 NA NA NA NA
1470646800.0 10826.0 99 NA NA NA NA 147 NA NA NA NA 21632 NA NA NA NA 24039 NA NA NA NA
1470646800.0 1102.0 NA 83 195 102 64 NA 151 258 154 111 NA 2012 1996 1128 95 NA 2115 2123 1255 108
1470646800.0 11021.0 84 203 80 NA NA 130 250 122 NA NA 2414 2179 803 NA NA 2456 2231 859 NA NA
1470646800.0 11024.0 97 201 82 NA NA 142 253 124 NA NA 10036 2253 837 NA NA 10990 4687 1164 NA NA
1470646800.0 11025.0 94 203 81 NA NA 141 252 123 NA NA 8013 2212 823 NA NA 8585 2477 891 NA NA
1470646800.0 11224.0 87 86 150 0 NA 134 126 198 0 NA 7787 907 743 502 NA 9058 1055 878 538 NA
1470646800.0 11225.0 86 79 149 0 NA 133 126 194 0 NA 3406 544 383 285 NA 3524 625 439 298 NA
1470646800.0 11226.0 88 79 152 0 NA 135 126 198 0 NA 10975 825 718 391 NA 11959 1120 805 417 NA
1470646800.0 113.0 50 74 189 NA NA 96 142 254 NA NA 3189 296 336 NA NA 3348 314 360 NA NA
1470646800.0 117.0 52 74 190 NA NA 96 142 254 NA NA 3913 318 398 NA NA 4014 345 435 NA NA
1470646800.0 118.0 50 82 197 NA NA 96 142 254 NA NA 3854 334 417 NA NA 4034 402 473 NA NA
1470646800.0 121.0 53 80 195 NA NA 97 142 254 NA NA 3816 331 442 NA NA 4036 400 490 NA NA
1470646800.0 1303.0 58 142 158 NA NA 105 200 229 NA NA 7282 391 647 NA NA 7658 582 815 NA NA
1470646800.0 133.0 52 75 193 NA NA 97 142 254 NA NA 4394 332 506 NA NA 4482 353 576 NA NA
1470646800.0 134.702 NA 35 223 0 NA NA 82 278 0 NA NA 186 6891 540 NA NA 221 7091 557 NA
1470646800.0 134.705 NA 45 222 0 NA NA 87 287 0 NA NA 186 7401 583 NA NA 305 8686 631 NA
1470646800.0 134.707 NA 46 222 0 NA NA 85 279 0 NA NA 127 4009 345 NA NA 146 4174 357 NA
1470646800.0 134.708 NA 44 218 0 NA NA 84 278 0 NA NA 168 5347 536 NA NA 578 8689 790 NA
1470646800.0 134.709 NA 46 232 0 NA NA 87 297 0 NA NA 128 4160 349 NA NA 154 4648 631 NA
1470646800.0 134.802 NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA
1470646800.0 134.807 NA 83 243 0 NA NA 143 299 0 NA NA 600 7417 551 NA NA 755 7819 562 NA
1470646800.0 134.808 NA 84 247 0 NA NA 144 302 0 NA NA 616 7550 515 NA NA 704 8278 528 NA
1470646800.0 134.809 NA 42 231 0 NA NA 83 280 0 NA NA 161 4987 360 NA NA 196 5409 372 NA
1470646800.0 134.81 NA 43 223 0 NA NA 85 281 0 NA NA 164 5113 375 NA NA 205 5581 382 NA
1470646800.0 134.811 NA 39 229 0 NA NA 89 287 0 NA NA 201 7596 510 NA NA 467 8348 606 NA
1470646800.0 134.902 NA 45 217 0 NA NA 86 279 0 NA NA 145 3909 353 NA NA 364 4580 364 NA
1470646800.0 134.905 NA 45 215 0 NA NA 86 279 0 NA NA 175 4873 529 NA NA 571 8138 791 NA
1470646800.0 134.906 NA 44 223 0 NA NA 86 279 0 NA NA 147 4181 382 NA NA 253 4521 397 NA
1470646800.0 134.907 NA 86 232 0 NA NA 143 291 0 NA NA 497 5299 546 NA NA 1054 7800 791 NA
1470646800.0 134.908 NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA
1470646800.0 134.99603 NA 44 219 0 NA NA 86 280 0 NA NA 196 6657 532 NA NA 577 9902 643 NA
1470646800.0 134.99901 NA 39 221 0 NA NA 86 279 0 NA NA 139 3417 348 NA NA 155 3589 370 NA
1470646800.0 135.1 227 0 103 NA NA 304 0 159 NA NA 1195 388 233 NA NA 1372 404 276 NA NA
1470646800.0 135.11 241 0 103 NA NA 314 0 159 NA NA 1028 245 217 NA NA 1213 253 303 NA NA
1470646800.0 135.12 225 0 99 NA NA 300 0 159 NA NA 575 212 147 NA NA 869 235 369 NA NA
1470646800.0 135.2 214 0 100 NA NA 282 0 159 NA NA 425 192 128 NA NA 483 200 281 NA NA
1470646800.0 135.4 226 0 101 NA NA 299 0 159 NA NA 1108 361 217 NA NA 1290 389 269 NA NA
1470646800.0 135.6 221 0 103 NA NA 302 0 159 NA NA 657 227 145 NA NA 1753 764 200 NA NA
1470646800.0 135.9 223 0 99 NA NA 299 0 159 NA NA 817 345 215 NA NA 1380 365 313 NA NA
1470646800.0 1356.0 56 169 235 0 101 103 212 317 0 163 7870 638 990 1487 208 8578 745 3316 1545 311
1470646800.0 136.721 NA 160 240 0 NA NA 221 298 0 NA NA 2931 6807 764 NA NA 3358 7046 798 NA
1470646800.0 136.722 NA 155 249 0 NA NA 225 322 0 NA NA 3498 7691 767 NA NA 3887 9570 1029 NA
1470646800.0 136.723 NA 163 236 0 NA NA 225 298 0 NA NA 4039 8600 918 NA NA 4888 11631 968 NA
1470646800.0 136.724 NA 170 240 0 NA NA 229 304 0 NA NA 4702 10154 965 NA NA 5378 12523 981 NA
1470646800.0 136.726 NA 158 242 0 NA NA 223 303 0 NA NA 3393 7365 681 NA NA 3681 8320 699 NA
1470646800.0 136.727 NA 191 244 0 NA NA 276 313 0 NA NA 4157 8322 999 NA NA 5061 11629 1054 NA
1470646800.0 136.728 NA 193 246 0 NA NA 268 310 0 NA NA 4538 9046 980 NA NA 5506 11521 1054 NA
1470646800.0 136.729 NA 160 244 0 NA NA 220 299 0 NA NA 3875 8884 920 NA NA 4353 9528 931 NA
1470646800.0 136.73 NA 158 256 0 NA NA 223 329 0 NA NA 3462 7757 797 NA NA 3782 7986 814 NA
1470646800.0 136.731 NA 160 243 0 NA NA 223 303 0 NA NA 3290 7266 695 NA NA 3538 7958 714 NA
1470646800.0 136.732 NA 164 234 0 NA NA 222 292 0 NA NA 2199 6049 937 NA NA 2662 7140 960 NA
1470646800.0 136.7321 NA 166 258 0 NA NA 224 318 0 NA NA 2237 6379 865 NA NA 2637 7216 882 NA
1470646800.0 136.734 NA 158 244 0 NA NA 226 301 0 NA NA 4131 8911 924 NA NA 4679 9412 939 NA
1470646800.0 1360.0 68 158 243 0 NA 155 215 316 0 NA 3299 545 1019 1565 NA 5858 1134 1152 1635 NA
1470646800.0 1361.0 58 166 240 0 NA 155 213 315 0 NA 7481 715 1071 1688 NA 12109 1084 1228 1742 NA
1470646800.0 1362.0 59 154 239 0 NA 155 212 315 0 NA 6216 603 915 1461 NA 9303 1412 1066 1550 NA
1470646800.0 1363.0 61 157 235 0 NA 155 213 315 0 NA 5871 493 728 1061 NA 7953 599 3460 1113 NA
1470646800.0 13992502.0 NA 201 310 0 NA NA 276 406 0 NA NA 2922 3292 1299 NA NA 6786 6440 1314 NA
1470646800.0 145.0 NA 240 269 0 NA NA 309 498 0 NA NA 3228 3961 309 NA NA 3353 4597 358 NA
1470646800.0 2.0 51 64 128 NA NA 97 134 173 NA NA 3771 291 334 NA NA 3892 308 365 NA NA
1470646800.0 204.0 50 79 202 0 NA 96 149 270 0 NA 7850 662 981 581 NA 8308 1183 1356 597 NA
1470646800.0 250200.1 55 197 173 NA NA 103 269 239 NA NA 8581 1863 1982 NA NA 11671 2368 2098 NA NA
1470646800.0 250202.0 NA 242 283 0 NA NA 350 365 0 NA NA 13347 3578 1278 NA NA 14461 10296 1344 NA
